transaction_id,customer_id,product_id,date,quantity
T02114,C037,P010,2025-11-10,1
T02115,C457,P011,2025-10-04,1
T02116,C067,P001,2025-08-30,1
T02117,C026,P004,2025-07-16,1
T02118,C028,P003,2025-08-07,1
T02119,C201,P006,2025-12-27,1
T02120,C306,P029,2025-10-31,1
T02121,C354,P023,2025-08-17,1
T02122,C316,P012,2025-06-09,1
T02123,C171,P027,2025-04-12,1
T02124,C366,P025,2025-12-10,1
T02125,C041,P030,2025-08-27,1
T02126,C291,P005,2025-02-17,1
T02127,C471,P023,2025-08-28,1
T02128,C050,P015,2025-06-08,1
T02129,C351,P021,2025-12-30,1
T02130,C393,P015,2025-08-29,1
T02131,C119,P008,2025-03-15,1
T02132,C441,P029,2025-11-12,1
T02132,C441,P030,2025-11-12,1
T02133,C201,P006,2025-12-25,1
T02134,C470,P022,2025-06-19,1
T02135,C452,P011,2025-08-21,1
T02136,C034,P016,2025-02-27,1
T02137,C237,P028,2025-03-29,1
T02138,C145,P025,2025-06-28,1
T02139,C066,P017,2025-02-22,1
T02140,C208,P027,2026-01-01,1
T02141,C408,P004,2025-06-16,1
T02142,C285,P021,2025-02-06,1
T02143,C406,P010,2025-09-30,1
T02144,C237,P013,2025-10-30,1
T02145,C212,P008,2025-11-14,1
T02146,C125,P018,2025-03-23,1
T02147,C499,P016,2025-07-16,1
T02147,C499,P017,2025-07-16,1
T02148,C417,P023,2025-10-30,1
T02149,C221,P026,2025-08-11,1
T02150,C291,P026,2025-06-25,1
T02151,C279,P023,2025-05-01,1
T02152,C089,P022,2025-12-09,1
T02152,C089,P024,2025-12-09,1
T02153,C059,P019,2025-11-02,1
T02154,C285,P004,2025-08-16,1
T02155,C091,P010,2025-07-27,1
T02156,C036,P020,2025-02-25,1
T02157,C351,P027,2025-11-02,1
T02158,C395,P027,2025-07-14,1
T02159,C168,P016,2025-11-27,1
T02160,C047,P007,2025-03-13,1
T02161,C455,P019,2025-11-22,1
T02162,C388,P005,2025-12-05,1
T02162,C388,P010,2025-12-05,1
T02163,C150,P013,2025-11-12,1
T02164,C296,P015,2025-04-11,1
T02165,C106,P022,2025-06-12,1
T02165,C106,P024,2025-06-12,1
T02166,C471,P030,2025-08-11,1
T02167,C368,P030,2025-06-26,1
T02168,C046,P019,2025-01-05,1
T02169,C262,P013,2025-03-07,1
T02170,C437,P010,2025-02-01,1
T02171,C190,P029,2025-10-09,1
T02172,C001,P023,2025-10-14,1
T02173,C421,P012,2025-02-26,1
T02174,C441,P010,2025-01-16,1
T02175,C121,P014,2025-12-26,1
T02176,C303,P013,2025-11-17,1
T02177,C163,P023,2025-07-15,1
T02178,C208,P013,2025-08-11,1
T02179,C280,P007,2025-12-06,1
T02180,C089,P016,2025-03-13,1
T02180,C089,P018,2025-03-13,1
T02181,C432,P030,2025-07-04,1
T02182,C431,P014,2025-03-20,1
T02183,C148,P028,2025-12-10,1
T02184,C065,P005,2025-01-06,1
T02184,C065,P006,2025-01-06,1
T02185,C074,P024,2025-09-07,1
T02186,C337,P014,2025-03-11,1
T02187,C044,P005,2025-11-25,1
T02188,C441,P015,2025-12-23,1
T02189,C310,P030,2025-08-06,1
T02190,C320,P006,2025-08-21,1
T02191,C261,P014,2025-10-10,1
T02192,C420,P015,2025-07-16,1
T02193,C182,P008,2025-04-06,1
T02194,C218,P020,2025-01-04,1
T02195,C296,P016,2025-05-02,1
T02196,C138,P014,2025-10-07,1
T02197,C296,P012,2025-01-18,1
T02198,C020,P019,2025-09-05,1
T02199,C058,P019,2025-09-04,1
T02200,C041,P005,2025-09-27,1
T02201,C385,P025,2025-05-24,1
T02202,C041,P017,2025-11-09,1
T02203,C046,P008,2025-08-30,1
T02204,C323,P024,2025-12-06,1
T02205,C492,P022,2025-02-09,1
T02206,C277,P026,2025-10-24,1
T02207,C160,P020,2025-01-28,1
T02208,C463,P011,2025-10-01,1
T02209,C241,P015,2025-09-20,1
T02210,C464,P016,2025-10-21,1
T02211,C216,P012,2025-05-31,1
T02212,C149,P006,2025-01-19,1
T02213,C356,P030,2025-11-02,1
T02214,C384,P010,2025-10-16,1
T02215,C134,P002,2025-11-19,1
T02216,C243,P019,2025-03-28,1
T02217,C337,P010,2025-11-16,1
T02218,C014,P010,2025-09-06,1
T02219,C043,P005,2025-09-16,1
T02219,C043,P008,2025-09-16,1
T02220,C130,P005,2025-11-12,1
T02220,C130,P008,2025-11-12,1
T02221,C008,P024,2025-02-27,1
T02222,C310,P006,2025-10-30,1
T02223,C379,P005,2025-12-04,1
T02224,C414,P006,2025-05-14,1
T02225,C401,P023,2025-05-01,1
T02226,C249,P006,2025-09-28,1
T02227,C442,P002,2025-06-25,1
T02228,C044,P005,2025-11-01,1
T02229,C079,P027,2025-09-11,1
T02230,C386,P014,2025-07-16,1
T02231,C122,P022,2025-08-14,1
T02232,C086,P007,2025-10-23,1
T02233,C376,P027,2025-06-26,1
T02234,C028,P021,2025-05-16,1
T02235,C387,P027,2025-03-01,1
T02236,C027,P006,2025-08-26,1
T02237,C205,P016,2025-06-04,1
T02238,C486,P025,2025-09-30,1
T02238,C486,P027,2025-09-30,1
T02239,C243,P009,2025-03-16,1
T02240,C272,P028,2025-08-11,1
T02241,C007,P010,2025-08-18,1
T02242,C196,P022,2025-06-11,1
T02243,C350,P002,2025-02-19,1
T02244,C470,P018,2025-11-23,1
T02245,C182,P028,2025-08-10,1
T02246,C313,P030,2025-11-30,1
T02247,C440,P009,2025-06-21,1
T02248,C139,P009,2025-02-20,1
T02249,C131,P021,2025-10-27,1
T02250,C201,P015,2025-12-12,1
T02251,C384,P008,2025-12-11,1
T02252,C302,P025,2025-04-10,1
T02253,C347,P023,2025-04-03,1
T02254,C161,P018,2025-01-06,1
T02255,C345,P001,2025-02-04,1
T02255,C345,P002,2025-02-04,1
T02256,C269,P004,2025-12-17,1
T02257,C229,P012,2025-04-23,1
T02258,C372,P010,2025-05-09,1
T02259,C099,P002,2025-01-13,1
T02260,C318,P003,2025-01-30,1
T02261,C481,P020,2025-12-03,1
T02262,C458,P027,2025-04-22,1
T02263,C487,P020,2025-11-23,1
T02264,C063,P023,2025-03-03,1
T02265,C045,P028,2025-11-06,1
T02266,C067,P013,2025-12-03,1
T02267,C392,P029,2025-11-28,1
T02268,C496,P006,2025-02-26,1
T02269,C357,P006,2025-05-10,1
T02270,C151,P015,2025-12-05,1
T02271,C480,P003,2025-11-24,1
T02272,C233,P030,2025-05-22,1
T02273,C394,P014,2025-12-21,1
T02274,C463,P022,2025-06-15,1
T02274,C463,P023,2025-06-15,1
T02275,C142,P025,2025-02-01,1
T02276,C171,P002,2025-05-13,1
T02277,C490,P027,2025-05-16,1
T02278,C092,P015,2025-02-05,1
T02279,C252,P030,2025-04-13,1
T02280,C313,P013,2025-04-02,1
T02281,C331,P016,2025-02-25,1
T02281,C331,P018,2025-02-25,1
T02282,C112,P020,2025-11-26,1
T02283,C055,P030,2025-08-15,1
T02284,C367,P009,2025-02-22,1
T02285,C018,P003,2025-02-06,1
T02286,C293,P024,2025-05-09,1
T02287,C398,P015,2025-01-10,1
T02288,C460,P016,2025-03-18,1
T02289,C001,P030,2025-01-20,1
T02290,C341,P013,2025-05-17,1
T02291,C078,P023,2025-06-18,1
T02292,C464,P013,2025-10-22,1
T02293,C002,P017,2025-12-29,1
T02294,C482,P025,2025-09-09,1
T02295,C207,P028,2025-02-05,1
T02296,C277,P008,2025-01-02,1
T02297,C197,P023,2025-09-04,1
T02298,C063,P019,2025-10-02,1
T02299,C184,P011,2025-12-16,1
T02299,C184,P012,2025-12-16,1
T02300,C324,P021,2025-02-16,1
T02301,C188,P018,2025-06-24,1
T02302,C042,P027,2025-08-24,1
T02303,C390,P025,2025-05-29,1
T02304,C091,P018,2025-01-21,1
T02305,C496,P013,2025-12-05,1
T02306,C098,P010,2025-12-23,1
T02307,C200,P029,2025-02-24,1
T02308,C184,P016,2025-02-13,1
T02309,C225,P024,2025-04-08,1
T02310,C072,P002,2025-04-09,1
T02311,C013,P024,2025-10-31,1
T02312,C123,P016,2025-07-19,1
T02312,C123,P018,2025-07-19,1
T02313,C256,P018,2025-08-19,1
T02314,C495,P001,2025-01-19,1
T02314,C495,P003,2025-01-19,1
T02315,C404,P024,2025-01-22,1
T02316,C208,P004,2025-04-19,1
T02317,C414,P021,2025-12-08,1
T02318,C268,P015,2025-12-14,1
T02319,C446,P028,2025-10-02,1
T02320,C077,P024,2025-10-24,1
T02321,C120,P030,2025-02-06,1
T02322,C019,P024,2025-03-14,1
T02323,C251,P021,2025-01-10,1
T02324,C242,P030,2025-11-13,1
T02325,C024,P008,2025-12-26,1
T02326,C333,P005,2025-01-08,1
T02326,C333,P006,2025-01-08,1
T02327,C464,P010,2025-02-19,1
T02328,C234,P020,2025-03-29,1
T02329,C428,P019,2025-02-02,1
T02330,C055,P004,2025-09-12,1
T02331,C305,P026,2025-11-12,1
T02332,C113,P003,2025-04-14,1
T02333,C219,P011,2025-12-14,1
T02334,C062,P022,2025-10-22,1
T02335,C165,P027,2025-04-20,1
T02336,C392,P002,2025-10-31,1
T02337,C089,P011,2025-02-02,1
T02337,C089,P013,2025-02-02,1
T02338,C388,P014,2025-03-28,1
T02339,C357,P012,2025-10-11,1
T02340,C085,P015,2025-05-05,1
T02341,C474,P019,2025-01-21,1
T02341,C474,P021,2025-01-21,1
T02342,C399,P006,2025-01-09,1
T02343,C451,P016,2025-02-11,1
T02343,C451,P017,2025-02-11,1
T02344,C475,P003,2025-12-28,1
T02345,C334,P019,2025-05-26,1
T02346,C414,P026,2025-09-01,1
T02347,C355,P005,2025-04-16,1
T02347,C355,P008,2025-04-16,1
T02348,C268,P015,2025-07-30,1
T02349,C123,P006,2025-11-09,1
T02350,C355,P002,2025-11-02,1
T02351,C093,P023,2025-09-13,1
T02352,C314,P003,2025-11-18,1
T02353,C424,P026,2025-06-04,1
T02354,C179,P014,2025-01-03,1
T02355,C286,P008,2025-04-09,1
T02356,C061,P017,2025-02-18,1
T02357,C317,P012,2025-10-04,1
T02358,C260,P008,2025-08-26,1
T02359,C395,P021,2025-12-04,1
T02360,C107,P009,2025-01-28,1
T02361,C100,P004,2025-03-18,1
T02362,C351,P028,2025-08-31,1
T02363,C255,P006,2025-03-23,1
T02364,C344,P030,2025-01-23,1
T02365,C028,P021,2025-07-06,1
T02366,C146,P007,2025-08-11,1
T02367,C129,P011,2025-11-12,1
T02368,C389,P015,2025-01-23,1
T02369,C054,P024,2025-01-27,1
T02370,C474,P018,2025-04-01,1
T02371,C081,P026,2025-01-15,1
T02372,C249,P017,2025-03-01,1
T02373,C037,P029,2025-05-01,1
T02374,C304,P019,2025-06-16,1
T02375,C383,P022,2025-06-16,1
T02375,C383,P023,2025-06-16,1
T02376,C167,P008,2025-02-20,1
T02377,C122,P024,2025-07-31,1
T02378,C446,P007,2025-07-12,1
T02379,C457,P008,2025-02-07,1
T02380,C242,P019,2025-09-06,1
T02380,C242,P021,2025-09-06,1
T02381,C075,P007,2025-11-09,1
T02382,C233,P006,2025-07-18,1
T02383,C192,P005,2025-08-23,1
T02384,C324,P012,2025-05-19,1
T02385,C104,P011,2025-03-07,1
T02385,C104,P012,2025-03-07,1
T02386,C144,P005,2025-02-26,1
T02387,C235,P014,2025-03-29,1
T02388,C390,P011,2025-04-23,1
T02389,C310,P006,2025-11-23,1
T02390,C488,P020,2025-03-29,1
T02391,C296,P018,2025-04-28,1
T02392,C045,P014,2025-09-25,1
T02393,C251,P028,2025-04-21,1
T02394,C303,P016,2025-08-25,1
T02394,C303,P018,2025-08-25,1
T02395,C377,P028,2025-05-07,1
T02396,C127,P011,2025-08-11,1
T02397,C457,P030,2025-10-30,1
T02398,C485,P005,2025-10-21,1
T02399,C214,P002,2025-01-21,1
T02400,C241,P024,2025-09-16,1
T02401,C018,P014,2025-09-29,1
T02402,C202,P016,2025-12-23,1
T02403,C232,P016,2025-05-04,1
T02403,C232,P017,2025-05-04,1
T02404,C355,P024,2025-07-28,1
T02405,C487,P007,2025-03-09,1
T02406,C184,P010,2025-05-03,1
T02407,C332,P003,2025-01-09,1
T02408,C246,P022,2025-06-06,1
T02408,C246,P024,2025-06-06,1
T02409,C440,P019,2025-10-26,1
T02409,C440,P021,2025-10-26,1
T02410,C238,P025,2025-03-12,1
T02411,C208,P006,2025-07-09,1
T02412,C321,P015,2025-12-27,1
T02413,C325,P001,2025-11-18,1
T02413,C325,P004,2025-11-18,1
T02414,C171,P017,2025-01-17,1
T02415,C152,P014,2025-05-19,1
T02416,C358,P020,2025-10-05,1
T02417,C295,P026,2025-04-17,1
T02418,C404,P022,2025-02-11,1
T02419,C172,P024,2025-01-29,1
T02420,C264,P030,2025-12-12,1
T02421,C187,P029,2025-01-27,1
T02421,C187,P030,2025-01-27,1
T02422,C239,P020,2025-01-21,1
T02423,C188,P012,2025-03-31,1
T02424,C332,P018,2025-12-27,1
T02425,C035,P018,2025-12-30,1
T02426,C397,P007,2025-03-12,1
T02427,C172,P008,2025-10-04,1
T02428,C059,P021,2025-09-02,1
T02429,C378,P025,2025-10-25,1
T02430,C360,P007,2025-04-26,1
T02431,C165,P012,2025-05-17,1
T02432,C258,P022,2025-08-05,1
T02432,C258,P023,2025-08-05,1
T02433,C191,P012,2025-08-20,1
T02434,C249,P017,2025-09-27,1
T02435,C425,P004,2025-08-29,1
T02436,C364,P018,2025-12-14,1
T02437,C423,P018,2025-05-30,1
T02438,C232,P020,2025-07-08,1
T02439,C410,P022,2025-12-21,1
T02440,C482,P029,2025-02-03,1
T02440,C482,P030,2025-02-03,1
T02441,C045,P003,2025-07-20,1
T02442,C460,P006,2025-05-28,1
T02443,C491,P003,2025-02-25,1
T02444,C085,P009,2025-02-27,1
T02445,C357,P005,2025-09-12,1
T02445,C357,P007,2025-09-12,1
T02446,C267,P021,2025-01-12,1
T02447,C151,P014,2025-12-16,1
T02448,C278,P030,2025-03-09,1
T02449,C243,P012,2025-08-04,1
T02450,C228,P024,2025-11-27,1
T02451,C011,P010,2025-04-07,1
T02452,C033,P001,2025-04-29,1
T02453,C267,P021,2025-06-21,1
T02454,C211,P019,2025-06-25,1
T02455,C403,P011,2025-09-06,1
T02456,C357,P017,2025-10-08,1
T02457,C228,P015,2025-06-05,1
T02458,C291,P005,2025-06-06,1
T02458,C291,P008,2025-06-06,1
T02459,C117,P016,2025-07-10,1
T02460,C395,P028,2025-01-25,1
T02461,C076,P012,2025-05-26,1
T02462,C234,P006,2025-11-13,1
T02463,C474,P006,2025-12-31,1
T02464,C275,P010,2025-04-04,1
T02465,C499,P006,2025-12-29,1
T02466,C355,P029,2025-12-08,1
T02467,C083,P008,2025-03-01,1
T02468,C022,P011,2025-10-22,1
T02468,C022,P014,2025-10-22,1
T02469,C190,P006,2025-04-16,1
T02470,C288,P023,2025-01-18,1
T02471,C341,P011,2025-06-26,1
T02471,C341,P015,2025-06-26,1
T02472,C277,P006,2025-10-01,1
T02473,C155,P004,2025-01-13,1
T02474,C208,P030,2025-09-13,1
T02475,C394,P005,2025-08-23,1
T02476,C080,P001,2025-10-07,1
T02477,C170,P021,2025-12-28,1
T02478,C152,P016,2025-05-29,1
T02479,C387,P019,2025-12-08,1
T02479,C387,P021,2025-12-08,1
T02480,C174,P023,2025-02-27,1
T02481,C375,P016,2025-01-21,1
T02481,C375,P017,2025-01-21,1
T02482,C158,P001,2025-07-25,1
T02483,C113,P015,2025-07-02,1
T02484,C048,P011,2025-01-29,1
T02485,C100,P019,2025-09-27,1
T02485,C100,P021,2025-09-27,1
T02486,C101,P001,2025-02-12,1
T02487,C229,P022,2025-12-10,1
T02488,C500,P017,2025-07-21,1
T02489,C100,P016,2025-06-12,1
T02490,C262,P002,2025-12-08,1
T02491,C185,P013,2025-03-17,1
T02492,C367,P028,2025-08-07,1
T02493,C190,P013,2025-07-10,1
T02494,C007,P010,2025-06-26,1
T02495,C180,P010,2025-08-17,1
T02496,C448,P018,2025-02-14,1
T02497,C111,P024,2025-08-16,1
T02498,C380,P014,2025-08-15,1
T02499,C148,P006,2025-08-06,1
T02500,C374,P029,2025-08-01,1
T02500,C374,P030,2025-08-01,1
T02501,C074,P007,2025-06-05,1
T02502,C244,P028,2025-09-26,1
T02503,C172,P003,2025-10-30,1
T02504,C388,P013,2025-02-15,1
T02505,C004,P014,2025-11-24,1
T02506,C469,P009,2025-08-01,1
T02507,C090,P018,2025-08-25,1
T02508,C364,P019,2025-03-12,1
T02508,C364,P021,2025-03-12,1
T02509,C149,P018,2025-09-09,1
T02510,C022,P027,2025-06-04,1
T02511,C428,P019,2025-06-05,1
T02512,C379,P015,2025-04-25,1
T02513,C014,P026,2025-01-02,1
T02514,C079,P009,2025-06-03,1
T02515,C490,P021,2025-11-22,1
T02516,C242,P004,2025-12-01,1
T02517,C341,P029,2025-05-28,1
T02518,C252,P030,2025-12-19,1
T02519,C331,P008,2025-01-15,1
T02520,C062,P025,2025-05-22,1
T02521,C497,P003,2025-11-03,1
T02522,C382,P012,2025-10-25,1
T02523,C247,P019,2025-08-12,1
T02524,C322,P022,2025-09-01,1
T02525,C419,P004,2025-07-11,1
T02526,C263,P024,2025-10-22,1
T02527,C009,P028,2025-05-13,1
T02528,C084,P019,2025-01-30,1
T02528,C084,P021,2025-01-30,1
T02529,C450,P023,2025-03-11,1
T02530,C183,P006,2025-01-28,1
T02531,C140,P012,2025-08-03,1
T02532,C326,P030,2025-07-02,1
T02533,C025,P010,2025-05-30,1
T02534,C272,P021,2025-02-09,1
T02535,C264,P007,2025-11-18,1
T02536,C094,P025,2025-02-18,1
T02537,C086,P018,2025-06-15,1
T02538,C447,P011,2025-12-17,1
T02539,C139,P022,2025-12-24,1
T02540,C050,P018,2025-10-24,1
T02541,C181,P027,2025-03-15,1
T02542,C007,P005,2025-09-23,1
T02542,C007,P009,2025-09-23,1
T02543,C211,P011,2025-03-25,1
T02543,C211,P013,2025-03-25,1
T02544,C258,P008,2025-04-07,1
T02545,C408,P029,2025-10-14,1
T02546,C426,P017,2025-09-30,1
T02547,C365,P018,2025-12-26,1
T02548,C388,P026,2025-02-28,1
T02549,C214,P015,2025-02-09,1
T02550,C060,P027,2025-03-09,1
T02551,C473,P001,2025-09-03,1
T02551,C473,P004,2025-09-03,1
T02552,C186,P005,2025-08-15,1
T02553,C306,P017,2025-06-25,1
T02554,C089,P023,2025-06-05,1
T02555,C015,P024,2025-03-02,1
T02556,C114,P005,2025-12-22,1
T02556,C114,P007,2025-12-22,1
T02557,C158,P005,2025-04-18,1
T02557,C158,P006,2025-04-18,1
T02558,C218,P023,2025-02-27,1
T02559,C040,P001,2025-09-05,1
T02560,C022,P007,2025-02-25,1
T02561,C017,P026,2025-12-04,1
T02562,C263,P019,2025-01-31,1
T02563,C466,P009,2025-01-23,1
T02564,C034,P010,2025-12-08,1
T02565,C006,P025,2025-02-19,1
T02566,C472,P020,2025-04-16,1
T02567,C301,P029,2025-04-13,1
T02567,C301,P030,2025-04-13,1
T02568,C015,P003,2025-03-16,1
T02569,C434,P024,2025-05-23,1
T02570,C486,P019,2025-06-28,1
T02571,C438,P017,2025-11-10,1
T02572,C124,P017,2025-10-19,1
T02573,C035,P004,2025-10-24,1
T02574,C391,P001,2025-09-28,1
T02574,C391,P002,2025-09-28,1
T02575,C494,P010,2025-03-29,1
T02576,C462,P025,2025-10-03,1
T02576,C462,P026,2025-10-03,1
T02577,C474,P007,2025-09-16,1
T02578,C436,P023,2025-09-01,1
T02579,C188,P023,2025-10-29,1
T02580,C095,P015,2025-12-11,1
T02581,C491,P004,2025-04-03,1
T02582,C428,P012,2025-07-14,1
T02583,C218,P007,2025-09-21,1
T02584,C117,P014,2025-02-27,1
T02585,C390,P011,2025-03-05,1
T02586,C267,P005,2025-09-11,1
T02587,C361,P010,2025-10-13,1
T02588,C370,P002,2025-02-12,1
T02589,C168,P016,2025-03-01,1
T02590,C234,P020,2025-06-09,1
T02591,C352,P027,2025-08-16,1
T02592,C116,P018,2025-07-28,1
T02593,C149,P028,2025-08-08,1
T02594,C097,P028,2025-02-05,1
T02595,C459,P027,2025-09-01,1
T02596,C481,P022,2025-07-08,1
T02596,C481,P024,2025-07-08,1
T02597,C345,P004,2025-07-22,1
T02598,C225,P017,2025-12-04,1
T02599,C347,P003,2025-03-03,1
T02600,C074,P013,2025-07-25,1
T02601,C356,P019,2025-02-22,1
T02602,C457,P006,2025-02-03,1
T02603,C187,P007,2025-06-23,1
T02604,C103,P020,2025-07-26,1
T02605,C063,P008,2025-08-06,1
T02606,C372,P016,2025-05-23,1
T02607,C393,P019,2025-10-31,1
T02607,C393,P021,2025-10-31,1
T02608,C183,P016,2025-12-08,1
T02609,C208,P016,2025-09-19,1
T02609,C208,P018,2025-09-19,1
T02610,C056,P004,2025-05-09,1
T02611,C251,P016,2025-04-29,1
T02612,C069,P001,2025-02-20,1
T02613,C426,P003,2025-09-13,1
T02614,C348,P001,2025-04-02,1
T02615,C348,P011,2025-03-20,1
T02615,C348,P012,2025-03-20,1
T02616,C390,P003,2025-12-05,1
T02617,C385,P017,2025-09-10,1
T02618,C406,P015,2025-04-14,1
T02619,C151,P022,2025-09-12,1
T02620,C134,P018,2025-06-25,1
T02621,C415,P028,2025-10-04,1
T02622,C280,P001,2025-01-17,1
T02623,C451,P030,2025-03-02,1
T02624,C197,P015,2025-06-11,1
T02625,C437,P013,2025-08-15,1
T02626,C236,P002,2025-01-17,1
T02627,C091,P018,2025-12-04,1
T02628,C441,P025,2025-06-05,1
T02629,C085,P016,2025-08-09,1
T02629,C085,P018,2025-08-09,1
T02630,C250,P025,2025-02-26,1
T02631,C252,P022,2025-10-11,1
T02632,C293,P016,2025-09-01,1
T02633,C081,P017,2025-01-29,1
T02634,C201,P009,2025-09-11,1
T02635,C303,P013,2025-11-12,1
T02636,C347,P012,2025-05-26,1
T02637,C165,P002,2025-01-15,1
T02638,C303,P002,2025-03-07,1
T02639,C429,P012,2025-06-28,1
T02640,C415,P024,2025-10-26,1
T02641,C014,P025,2025-11-17,1
T02641,C014,P026,2025-11-17,1
T02642,C220,P012,2025-07-02,1
T02643,C211,P012,2025-01-29,1
T02644,C339,P008,2025-05-07,1
T02645,C121,P021,2025-06-09,1
T02646,C304,P003,2025-12-19,1
T02647,C034,P028,2025-06-06,1
T02648,C059,P011,2025-03-28,1
T02648,C059,P014,2025-03-28,1
T02649,C020,P015,2025-12-03,1
T02650,C443,P014,2025-10-18,1
T02651,C264,P029,2025-08-04,1
T02651,C264,P030,2025-08-04,1
T02652,C302,P001,2025-06-12,1
T02653,C200,P011,2025-10-21,1
T02653,C200,P015,2025-10-21,1
T02654,C052,P023,2025-12-12,1
T02655,C106,P011,2025-09-12,1
T02656,C392,P022,2025-06-23,1
T02656,C392,P024,2025-06-23,1
T02657,C187,P014,2025-04-14,1
T02658,C255,P021,2025-02-08,1
T02659,C431,P028,2025-10-02,1
T02660,C110,P010,2025-05-16,1
T02661,C025,P010,2025-10-21,1
T02662,C206,P026,2025-04-26,1
T02663,C320,P024,2025-02-17,1
T02664,C368,P028,2025-10-24,1
T02665,C049,P019,2025-06-22,1
T02665,C049,P021,2025-06-22,1
T02666,C219,P007,2025-06-27,1
T02667,C408,P003,2025-11-30,1
T02668,C422,P010,2025-09-16,1
T02669,C412,P010,2025-08-10,1
T02670,C340,P018,2025-06-10,1
T02671,C103,P014,2025-07-25,1
T02672,C129,P020,2025-09-21,1
T02673,C233,P022,2025-10-08,1
T02673,C233,P023,2025-10-08,1
T02674,C322,P023,2025-09-22,1
T02675,C442,P006,2025-10-23,1
T02676,C256,P007,2025-12-05,1
T02677,C493,P027,2025-08-28,1
T02678,C138,P030,2025-11-23,1
T02679,C273,P026,2025-11-11,1
T02680,C437,P025,2025-08-11,1
T02681,C373,P021,2025-01-31,1
T02682,C268,P007,2025-07-06,1
T02683,C237,P005,2025-05-04,1
T02683,C237,P008,2025-05-04,1
T02684,C433,P014,2025-07-30,1
T02685,C164,P028,2025-02-02,1
T02686,C325,P007,2025-07-31,1
T02687,C137,P027,2025-05-27,1
T02688,C331,P006,2025-05-12,1
T02689,C352,P020,2025-05-01,1
T02690,C208,P008,2025-02-28,1
T02691,C077,P007,2025-01-15,1
T02692,C126,P026,2025-06-08,1
T02693,C238,P016,2025-10-14,1
T02694,C217,P021,2025-01-19,1
T02695,C104,P006,2025-05-20,1
T02696,C070,P001,2025-05-13,1
T02697,C143,P022,2025-10-09,1
T02697,C143,P023,2025-10-09,1
T02698,C494,P024,2025-09-06,1
T02699,C401,P001,2025-01-29,1
T02700,C043,P011,2025-11-05,1
T02700,C043,P012,2025-11-05,1
T02701,C462,P014,2025-07-06,1
T02702,C344,P022,2025-02-16,1
T02703,C430,P024,2025-03-13,1
T02704,C121,P004,2025-10-20,1
T02705,C377,P017,2025-03-03,1
T02706,C268,P022,2025-10-25,1
T02707,C477,P017,2025-05-09,1
T02708,C255,P029,2025-02-16,1
T02708,C255,P030,2025-02-16,1
T02709,C396,P026,2025-06-10,1
T02710,C169,P027,2025-10-27,1
T02711,C378,P013,2025-05-01,1
T02712,C479,P014,2025-04-22,1
T02713,C074,P004,2025-03-31,1
T02714,C110,P009,2025-08-14,1
T02715,C210,P009,2025-10-29,1
T02716,C029,P016,2025-10-01,1
T02717,C486,P004,2025-06-12,1
T02718,C280,P014,2025-09-01,1
T02719,C350,P008,2025-05-23,1
T02720,C451,P026,2025-03-16,1
T02721,C186,P016,2025-07-08,1
T02722,C011,P021,2025-11-07,1
T02723,C018,P027,2025-12-06,1
T02724,C410,P002,2025-12-20,1
T02725,C470,P026,2025-12-10,1
T02726,C123,P009,2025-10-10,1
T02727,C197,P010,2025-11-24,1
T02728,C491,P023,2025-07-05,1
T02729,C463,P026,2025-12-17,1
T02730,C063,P018,2025-05-02,1
T02731,C440,P015,2025-07-18,1
T02732,C005,P030,2025-07-21,1
T02733,C475,P030,2025-05-11,1
T02734,C155,P003,2025-05-01,1
T02735,C153,P007,2025-03-24,1
T02736,C469,P015,2025-11-20,1
T02737,C163,P029,2025-11-26,1
T02738,C018,P009,2025-02-11,1
T02739,C422,P025,2025-09-09,1
T02740,C212,P030,2025-06-20,1
T02741,C368,P014,2025-02-21,1
T02742,C423,P006,2025-12-24,1
T02743,C134,P017,2025-02-03,1
T02744,C181,P014,2025-11-05,1
T02745,C374,P027,2025-10-08,1
T02746,C378,P011,2025-08-21,1
T02747,C391,P002,2025-11-25,1
T02748,C329,P006,2025-11-19,1
T02749,C228,P026,2025-11-25,1
T02750,C070,P001,2025-07-25,1
T02750,C070,P003,2025-07-25,1
T02751,C161,P019,2025-02-12,1
T02751,C161,P020,2025-02-12,1
T02752,C265,P023,2025-11-29,1
T02753,C391,P005,2025-11-01,1
T02754,C406,P011,2025-08-20,1
T02755,C377,P005,2025-05-14,1
T02755,C377,P010,2025-05-14,1
T02756,C424,P011,2025-05-25,1
T02756,C424,P015,2025-05-25,1
T02757,C189,P006,2025-07-21,1
T02758,C449,P013,2025-10-20,1
T02759,C115,P001,2025-01-12,1
T02760,C332,P020,2025-11-17,1
T02761,C118,P030,2025-02-15,1
T02762,C499,P015,2025-04-12,1
T02763,C135,P023,2025-03-28,1
T02764,C026,P013,2025-11-13,1
T02765,C220,P020,2025-05-14,1
T02766,C077,P003,2025-07-08,1
T02767,C088,P019,2025-03-02,1
T02767,C088,P021,2025-03-02,1
T02768,C396,P030,2025-08-21,1
T02769,C424,P022,2025-09-11,1
T02769,C424,P023,2025-09-11,1
T02770,C098,P028,2025-05-17,1
T02771,C148,P024,2025-09-11,1
T02772,C196,P005,2025-08-09,1
T02773,C308,P007,2025-05-25,1
T02774,C373,P022,2025-04-07,1
T02775,C210,P026,2025-03-16,1
T02776,C015,P010,2025-05-15,1
